Parental Level,Game Title,File Offset,PlayStation PRO Support,Current Version,Instant Download,Package Size,PlayStation VR,Piece,SHA1 Hash,Title ID,Play Together
2,SUPERHYPERCUBE,0,No,1.02,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05331_00/2/f_f98162ddc49a5ab989a515bf3d1b9eb01f5b062c830ed2cea5498fe4a9332d72/f/EP4427-CUSA05331_00-SUPERHYPERCUBE01-A0102-V0100.pkg,345.9MB,Yes,0,1ca2cf2b59cb0be4fe61b0b4fb7bb1c6f7fa74c4,CUSA05331_00,
9,Batman,0,No,1.07,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05332_00/7/f_49bbcae2dded9722c2ad227b194717724859f2655fa2139eeb94e5033c5149bf/f/UP2026-CUSA05332_00-BATM000000000EP1-A0107-V0100.pkg,3.1GB,No,0,a18cc90903d7eb0d0a8799682db6533df9bc7bcc,CUSA05332_00,
9,Skyrim,0,Yes,1.1,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05333_00/12/f_4298813264ff2f4d6e4f3876e15b12e0be0d310e7460b3e14f4bcf159cb332d2/f/UP1003-CUSA05333_00-SKYRIMHDFULLGAME-A0110-V0100.pkg,1.5GB,No,0,60917edc1658ecc17454d2e2e1edd214aba8bd17,CUSA05333_00,
9,Batman: Arkham VR,0,Yes,1.02,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05335_00/2/f_0318c8e30bc3e042a2355e27b00757481165d5600af7045d9aaf9192cbeb0d16/f/UP1018-CUSA05335_00-ARKHAMVRLT000000-A0102-V0100.pkg,157.6MB,Yes,0,ab6780375fe97de0a686f75034c1c10cdee26bde,CUSA05335_00,
9,Batman,0,No,1.07,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05336_00/7/f_7b05f47abc98c1b473481071f476dbe3de67d1daf90bd86e2200628373426113/f/UP2026-CUSA05336_00-BATM00000000GAME-A0107-V0100.pkg,3.1GB,No,0,e211b5e9d5ff6a952c6479e6d4665de2ab9de329,CUSA05336_00,
3,,0,Yes,1.03,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05337_00/4/f_7bee096236d24ff3f1c16425344ae98fe7cfc59e14569d528e3387b3a04ff4a9/f/JP0092-CUSA05337_00-DANGUNFEVERONPS4-A0103-V0100.pkg,201.4MB,No,0,d34820e2b6ab222bc44a176c0d7bc4697dc80c58,CUSA05337_00,
3, SP,0,Yes,1.01,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05339_00/1/f_a8fc9460c581ac4fd40f2e89bedb1b789e677079aa715664f5d07f1a9444dad9/f/JP0036-CUSA05339_00-KACHINUKIKAKUTOU-A0101-V0100.pkg,101.5MB,No,0,91ef04385081459d4866c13ddbef5de9c5518935,CUSA05339_00,
9,Batman: Arkham VR,0,Yes,1.02,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05340_00/2/f_7f309076acea1ad261990196abe37bb378a2d192c43603211bc054b2500fa6e4/f/EP1018-CUSA05340_00-ARKHAMVRLT000000-A0102-V0100.pkg,157.6MB,Yes,0,a34f8eba9f13c022711c90d18603aa15c3f42bcc,CUSA05340_00,
3,,0,Yes,1.04,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05343_00/5/f_c23289ab7328e94382e733a28fae3935c2718f93f7a5eea0db13f650bcd17710/f/JP0704-CUSA05343_00-RUMIACHANKAWAII0-A0104-V0100.pkg,25.2MB,No,0,d43dea4b228d16cb55a32ed61f4044f62b182811,CUSA05343_00,
9,Here They Lie,0,Yes,1.03,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05344_00/3/f_e2a40f21b9637ed0b43b6ed711b1cb052baff1b6ca8d525201e7934ce5753413/f/EP9000-CUSA05344_00-DANA000PS4000123-A0103-V0100.pkg,2.4GB,Yes,0,8e64b9c002b27a2e239d06aaf5dc334b4f99245c,CUSA05344_00,
5,Battle Islands: Commanders,0,Yes,1.13,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05346_00/14/f_6faa01feddcc80aed609d1954f6f7bc9494ab06255b3509a2e38d0f0a9472137/f/EP4040-CUSA05346_00-COMMANDERSSCEE00-A0113-V0100.pkg,799.2MB,No,0,c1edca56b5d35a80a51842232fe47fd2b5ea9684,CUSA05346_00,
9,Darksiders Warmastered Edition,0,Yes,1.01,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05347_00/1/f_7d358fc25ca97f0199e6ddb85582592acfdca14e085604daffb46476b0522d82/f/UP4389-CUSA05347_00-DARKSIDERSDENA01-A0101-V0100.pkg,475.1MB,No,0,5a26903c3ab5f130014bc794ea4a10a0e021c872,CUSA05347_00,
5,DRAGON BALL XENOVERSE 2,0,Yes,1.15,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05350_00/51/f_bd20220a51916f11cb87bccbcb0fc1287d2b86ee126105f029e18b93700bcff9/f/UP0700-CUSA05350_00-DRAGONBALLXV2000-A0115-V0100.pkg,2.9GB,No,0,de834c3f5567721654a0ea98a3d61fa5a1601771,CUSA05350_00,6
3,Volume(),0,No,1.01,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05352_00/2/f_6ab6dd9b9c03082751995571529ac36ba420c7a5d91b55278ef96f1c9d6160fd/f/HP1614-CUSA05352_00-VOLUMEPS4GAME001-A0101-V0101.pkg,56.1MB,No,0,e2150cc169babb1af78d07a79b85cf983b8093cf,CUSA05352_00,
5, --,0,Yes,1.04,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05353_00/7/f_7c5cb3748f2946e9ac8512bd600d958df37cf71ac9375d868f98eb95ab9dfddf/f/JP1070-CUSA05353_00-0000000000000001-A0104-V0100.pkg,10.4MB,No,0,a40ab447812c935c50e897ca58a5b45680bae8d0,CUSA05353_00,
5,Duck Game,0,No,1.02,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05355_00/2/f_c03723c50245e8309ad4efb3604da4e9c6a87c1081c5b4b6eb341246a9f86769/f/EP0149-CUSA05355_00-DUCKGAMEEU000000-A0102-V0100.pkg,120.8MB,No,0,94ca35218a27e324bffcf44c99f0895e1725eb9b,CUSA05355_00,4
5,CBS ALL ACCESS,0,No,1.13,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05365_00/29/f_7ed189870f7b28248666eca9bf3b7b979319e80bbb0effe4ebe188ec2758664b/f/UP8815-CUSA05365_00-CBSIALLACCESSPS4-A0113-V0100.pkg,112.8MB,No,0,fe090aa18aafb4747d62e46f3bc0d8357753b761,CUSA05365_00,
9,Nebula Realms,0,Yes,1.46,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05367_00/65/f_1297da7b6e30449d1dec87115544a61eaa4ebd4eefd8f7e3ab5bf2cde331bb95/f/UP1787-CUSA05367_00-0000000000000001-A0146-V0100.pkg,3.7GB,No,0,2abfdb7c07e53e1c9391002b787ea6adf9ae22de,CUSA05367_00,
2,Metrico+,0,No,1.01,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05375_00/1/f_ddb49558eeeb2d3eeb20f4c3b9d8f04cef6bd9f9377345a0107f92a78b03132e/f/EP2116-CUSA05375_00-METRICOPLUSPS4EU-A0101-V0100.pkg,277.4MB,No,0,cff3fb17ab0f1169cab64000d53e9239c016c8eb,CUSA05375_00,
3,Total Jigsaw,0,No,1.03,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05386_00/3/f_91dd45d6128a4f513a8ab44ab8042304e9d7374794a0e14d1b9d2791efde1f06/f/UP2360-CUSA05386_00-PUZZLEGAME000000-A0103-V0100.pkg,828.6MB,No,0,0c5caf3e6de816db3b3cf77add28ef9289e1e306,CUSA05386_00,
3,Four Sided Fantasy,0,No,1.04,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05389_00/9/f_d0a1b83c159cf9678db463593f6812d3cbc21ab69e3763a14c2ed4fc98ccbf34/f/EP0600-CUSA05389_00-FOURSIDEDFANTASY-A0104-V0100.pkg,539.8MB,No,0,c3dd90675a66ac97addeeb0bb1669653cbc7a77a,CUSA05389_00,
5,Digimon World: Next Order,0,Yes,1.02,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05392_00/2/f_e9587be1179af8fa243cfd4c642a30071b3685365b7ecbcecd0fb196fe3d3c8f/f/EP0700-CUSA05392_00-DIGIMONWORLDNE0A-A0102-V0100.pkg,1.1GB,No,0,eb65251407ddcbe344fbfef30dfd2da3cde87bff,CUSA05392_00,
2,Flywrench,0,No,1.01,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05396_00/1/f_35579c826e4bf8dec9ccafe8e7a66e079345da4a30fdb5bd8bc43e78f55f7dd5/f/EP4527-CUSA05396_00-FLYWRENCHGAMEPS4-A0101-V0100.pkg,49.2MB,No,0,3963de70a1b33d9a07971b0bfe3c118225162068,CUSA05396_00,
3,Overcooked,0,No,1.03,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05399_00/4/f_ba288085010b6d0d07af0cf55b127f7206401c2b0a0a81364541db196dc2d395/f/EP4064-CUSA05399_00-OVERCOOKED000000-A0103-V0100.pkg,478.2MB,No,0,27b83d75cd580ac0b215207b664ea5898858c681,CUSA05399_00,
5,Warlocks vs Shadows,0,Yes,1.01,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05400_00/1/f_71f65156773390fe0cfc3479ba4996c752c39ef859447b65dd5f0aa4cdc166da/f/EP4370-CUSA05400_00-WARLOCKSVSSHADOW-A0101-V0100.pkg,1.4GB,No,0,bdc09c8b59ebc1b3b73b57f643a3b3bb2e336e52,CUSA05400_00,
3,30th ANNIVERSARY,0,Yes,1.02,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05408_00/2/f_2bd63fe5be788edcb5e011a13c75f4729e6d9ea8a47a6757d122b52fcf7ee067/f/JP0082-CUSA05408_00-APPCONVPS4XXXXXX-A0102-V0100.pkg,1.2GB,No,0,17cda85717f753246dadf5af929c2181182f1efe,CUSA05408_00,
4,Battle Islands: Commanders,0,Yes,1.13,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05411_00/15/f_2d171a75a7585a5692b6ee7fc510ef7fdb67081bda9663e7c30329c7a238498e/f/UP4040-CUSA05411_00-COMMANDERSSCEA00-A0113-V0100.pkg,799.2MB,No,0,ff818c0a9bd00eef538d07588b2d18dcab6e778e,CUSA05411_00,
8,V3 ,0,Yes,1.03,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05424_00/6/f_d5852ee9e2c3b192250ba87e991a74c0b444ae36b274c5826b5a5333630b18df/f/JP0365-CUSA05424_00-DANGANV3PS400000-A0103-V0100.pkg,1GB,No,0,04671d36b7389e02e71426395e06fbe7fbd63a4d,CUSA05424_00,
5,Crypt of the Necrodancer,0,No,1.02,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05426_00/2/f_4861f95d511342e49d508a784cffa418e7e886386f4cbb9a70ba494e8c99841f/f/HP5035-CUSA05426_00-CRYPTNECRODANCER-A0102-V0100.pkg,219.9MB,No,0,8b0ca3cbf8f3016c86e5b5cb42d8a5fa23de24f6,CUSA05426_00,
3, Rev.2016,0,Yes,1.06,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05429_00/11/f_be8378f7dd3ed4b89c74a86af63f9354264ae8acd7d836423fc7c68786a696a1/f/JP0092-CUSA05429_00-BATTLEGAREGGAPS4-A0106-V0100.pkg,125.5MB,No,0,1fc9e72f91bedf2c913f55ee7c3bf6ddf094d6c0,CUSA05429_00,
5,Eagle Flight,0,Yes,1.02,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05430_00/2/f_af77b9946d390a1064a4b50fbfffeb6ec8e4d52ecb8ad41facabd4785c3c331e/f/JP0001-CUSA05430_00-EAGLEFLIGHTGAME0-A0102-V0100.pkg,1.6GB,Yes,0,2d45519ad8f4265ed78147d56c5d4cd31c0c77d7,CUSA05430_00,
7,Mortal Blitz,0,Yes,1.04,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05435_00/12/f_aaf8db5a3760d81d9179eb8e5b207a4843b104f926631f176e1e0fbaf238049d/f/HP1756-CUSA05435_00-MORTALBLITZSKO00-A0104-V0100.pkg,1.1GB,Yes,0,aaf83443b47d0406ece126a2d3fe3a1e357bd6eb,CUSA05435_00,
7,Siegecraft Commander,0,No,1.09,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05436_00/10/f_deb9d6f9a92f086e25d7883b61dfe3d4c0b2f1b1a9d8dc9ff88741e88d5fc172/f/EP1191-CUSA05436_00-SCCOMMANDERPS400-A0109-V0100.pkg,914.3MB,No,0,63e4ee0bb9eaf1c3915f2c4b03f7e42263457447,CUSA05436_00,4
5,Strike Vector EX,0,No,1.02,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05437_00/3/f_b7ee6c46c5ab5dfc035448055e3e72a4efa8ffa19c20649221fef2497ea989fc/f/EP8938-CUSA05437_00-STRIKEVECTOREX01-A0102-V0100.pkg,2.4GB,No,0,41772f53f776247b394a7dfab21ab3301a8dd411,CUSA05437_00,
4,Pyre,0,Yes,1.07,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05441_00/7/f_ecdc7e781ab99cf7410d08fd3ed35cec2840308dab150518b77f20579ea11129/f/UP2125-CUSA05441_00-PYREGAME20170000-A0107-V0100.pkg,1.8GB,No,0,ddb1be685a5b646daa2fb4d50bf6b26ad8bbcb1a,CUSA05441_00,
5,Siegecraft Commander,0,No,1.09,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05442_00/13/f_20e4686c004a3e7a91f8568efeb939708548cc5d82c64e0a961bfdf5e51f4edf/f/UP1195-CUSA05442_00-SCCOMMANDERPS400-A0109-V0100.pkg,914.3MB,No,0,04e8997d3d738a3e2b408a540e9246da5edfa002,CUSA05442_00,4
4,140,0,No,1.01,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05444_00/2/f_7acb98ec9cce0b26881ba159e9cd47330dee56cf2bd46ec1188921012a0204cc/f/UP2154-CUSA05444_00-0000000000140PS4-A0101-V0100.pkg,41.1MB,No,0,d34d27d03f4fe69f45ee8b28efccec16cc8a3f96,CUSA05444_00,
2,140,0,No,1.01,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05446_00/2/f_d32b819d548b6af984e4ab6a31dcbc47a3094e2b99728868b25dda0aee9f7966/f/EP2154-CUSA05446_00-0000000000140PS4-A0101-V0100.pkg,41.1MB,No,0,dd21b9dc9ac85319e2bef394ddad20a25772f4e0,CUSA05446_00,
4,Feist,0,No,1.01,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05448_00/1/f_4358c3f1f0c7da462b2f3670059b27b1beff4a5e622fe56bba21cbf83ba6f0f0/f/UP0406-CUSA05448_00-0000000000000000-A0101-V0100.pkg,110.7MB,No,0,52c1fbcb8997e018dc973d632c5187baaaa4e5e3,CUSA05448_00,
2,Professional Farmer 2017,0,No,1.02,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05451_00/5/f_aab0c6f6679df05e5a1ed0a4e10565ff75abc7ae9b7d739077c40a9d4b7fbd10/f/UP2715-CUSA05451_00-FARM17PS4US00000-A0102-V0101.pkg,2.6GB,No,0,2f68cf969054862669fdd1f1785a23e817309594,CUSA05451_00,
1,CBS NEWS,0,No,1.01,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05455_00/1/f_241da83c0ebfd83666444bf2e04db0cbba35cfca29bcd0c6e2d04999ddc19eca/f/UP8815-CUSA05455_00-1001952457212975-A0101-V0100.pkg,102.1MB,No,0,a7fbb3bbcd397cae68703b6017a7d89bbc29b8d4,CUSA05455_00,
2,Spellspire,0,Yes,1.01,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05456_00/3/f_d2a763f23f59806f2deb1d81826f6347826fed0fd6740d6bae297aada8557599/f/EP4403-CUSA05456_00-SPELLSPIRE000000-A0101-V0101.pkg,77.6MB,No,0,f2c017df509a9eb06dd6995055d6fdd036332020,CUSA05456_00,
7,Amnesia Collection,0,Yes,1.02,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05457_00/3/f_6ee2be409b65ce4bc27d25ce35a43ccf3b9ee496bf5584037b7afa65514264ee/f/EP1188-CUSA05457_00-AMNESIACOLECTION-A0102-V0100.pkg,44.5MB,No,0,9eb09fe26bd41b288d050feb8d74b3193aab8606,CUSA05457_00,
7,Claire,0,No,1.04,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05466_00/9/f_c3f347bf131237782eb3d969acfe6030fc9007a2edc26e0809a0365bdb0697a4/f/EP0310-CUSA05466_00-CLAIREEXTENDEDCU-A0104-V0100.pkg,335.8MB,No,0,3707a029a77ebc8e379385840ba64ae93786bfa9,CUSA05466_00,
4,Digimon World: Next Order,0,Yes,1.02,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05469_00/3/f_dbe874a3520a1b19ac1e94b2112699886bfc199c31eca96e63847d068d2c43f5/f/UP0700-CUSA05469_00-DIGIMONWORLDNE0A-A0102-V0100.pkg,2.1GB,No,0,fb0d02429dc88dc212f7d91f2779c9df02c0993b,CUSA05469_00,
3,Small Radios Big Televisions,0,No,1.01,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05471_00/2/f_7769eda7be285d1c4b91ba97859eb1232b3c8e1076e9601eee209ff186fec1eb/f/UP0151-CUSA05471_00-SMALLRADIOS00000-A0101-V0100.pkg,10.8MB,No,0,97e47910e1fa26048ed09471ffb6b5308e044f43,CUSA05471_00,
5,Lifeless Planet,0,No,1.03,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05475_00/3/f_7e44216f8eda25a4a8d307064b7acb7bd1662ed9db3064bc3a2a3f4d405f0260/f/UP0604-CUSA05475_00-LIFELESSPLANETPS-A0103-V0100.pkg,451.8MB,No,0,53edce98223178288c44248456cb1dcb9a51cd20,CUSA05475_00,
5,Lifeless Planet,0,No,1.02,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05481_00/2/f_58db534641428077a25ac618b4b7ef7ddf5f22792f98a05713cf9f754da91df2/f/EP0600-CUSA05481_00-LIFELESSPLANETPS-A0102-V0100.pkg,451.8MB,No,0,2442138619c6b881f7d26fefb5bb254f4622cd4c,CUSA05481_00,
9,Skyrim,0,Yes,1.1,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05486_00/13/f_bf770382e48320e0d65d87b2094733bc046b37e455374427c2e21df303d93186/f/EP1003-CUSA05486_00-SKYRIMHDFULLGAME-A0110-V0100.pkg,1.5GB,No,0,86804f421c80bfc4b293681b8aefc1de595523d6,CUSA05486_00,
3,THE ONION KNIGHTS,0,Yes,1.06,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05491_00/8/f_2256afd0547aa7caa23cf9b792cf8cf089cbae6317ab06b6eaf48f4f81ec29a0/f/HP1335-CUSA05491_00-ONIONKNIGHTS1234-A0106-V0100.pkg,175.6MB,No,0,abbeda0cfbbfc8e34cbff04d7c6625a033da821b,CUSA05491_00,
5,Momodora: Reverie Under the Moonlight,0,Yes,1.04,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05492_00/16/f_f57fcc5d2c2e76593db849f038ec73383fe57b2a93eb5ff87531c8424377971b/f/JP0122-CUSA05492_00-MOMODORA00000000-A0104-V0100.pkg,94.2MB,No,0,150bbe624987fd7fb2ef2c1ced617c38c11a572f,CUSA05492_00,
3, ,0,No,1.01,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05493_00/1/f_f9152d11c973e9829fd1816bea5aef256d05e091ad24416c404dbdc6865a6aba/f/HP0106-CUSA05493_00-HDDBOOT000000001-A0101-V0100.pkg,108.3MB,No,0,ab5b62bac583634671fd52cbeee586a9442b2252,CUSA05493_00,
5,FINAL FANTASY  THE ZODIAC AGE,0,Yes,1.05,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05497_00/5/f_b55230d53318d6b966e65586922703801037691c175e4566bae855ec6f998cc7/f/JP0082-CUSA05497_00-FFXIIGAMEPS400JP-A0105-V0100.pkg,137.5MB,No,0,9b092d82aeac1b80915a86322e6adf47d3244132,CUSA05497_00,
7,Big Buck Arcade,0,No,1.01,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05525_00/1/f_092132deced283dd5c1fa85e7f1d61cdf6d1d7743ecee56b5408e50c8acc2fa8/f/EP0281-CUSA05525_00-BIGBUCKHUNTER000-A0101-V0100.pkg,431.7MB,No,0,eccf767ba24d304f494494ac8f7762e94c8c2260,CUSA05525_00,
7,Letter ,0,No,1.01,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05530_00/1/f_76cb376308ad4344db6f5d13ef13a87f7769de5e7449a4e5503d7745162fe466/f/HP0117-CUSA05530_00-PKG000000000GAME-A0101-V0100.pkg,2.4GB,No,0,d9c1188f8baf2d0a5f07d013acf70d50b141f6c9,CUSA05530_00,
7,FINAL FANTASY  THE ZODIAC AGE,0,Yes,1.05,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05531_00/5/f_5cdcc45dc8b80b2901e5fa300ca6ab0afaa1c92e20d35077b541c0b81f6b0f82/f/EP0082-CUSA05531_00-FFXIIGAMEPS400EU-A0105-V0100.pkg,137.5MB,No,0,717d45d309d435d2e7415ad26c0366c03696e4f3,CUSA05531_00,
5,FINAL FANTASY  THE ZODIAC AGE,0,Yes,1.05,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05532_00/5/f_1ac0e3257be91c3beefa043a7b8d9bf08d42e68189b83fbf54ad3126021e8250/f/UP0082-CUSA05532_00-FFXIIGAMEPS400NA-A0105-V0100.pkg,137.5MB,No,0,bcb10a4e567a0de37613f0d8f60e14b5e8a06133,CUSA05532_00,
5,Big Buck Arcade,0,No,1.01,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05534_00/1/f_14e3fee752144b220322ea8e2cea1d66ecb59b0f03802d9969d30ac0dca86a1f/f/UP0283-CUSA05534_00-BIGBUCKHUNTER000-A0101-V0100.pkg,3.5GB,No,0,6eda0c58340342b21dbb2f59330e421cb91b540c,CUSA05534_00,
3,TumbleSeed,0,Yes,1.03,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05538_00/4/f_a9b1ae275f8f09893e10b6d8e71951aa7b53ac9abc6ba8465bbdd3b520c3bad4/f/UP2444-CUSA05538_00-TUMBLESEEDGAMEUS-A0103-V0100.pkg,110.6MB,No,0,062fb9a2cd1dd0142c58880e409dad99134d9517,CUSA05538_00,
7,,0,No,1.04,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05539_00/4/f_ac1a242155aa2adaa92990c8c0f9957092812d9c571d0d20a14d6dd6ea359afa/f/HP0106-CUSA05539_00-TOUKIDEN20000000-A0104-V0100.pkg,131.7MB,No,0,cd46cfc042db0624760da878a22fba7ad0261420,CUSA05539_00,
3,SpeedRunners,0,No,1.03,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05553_00/5/f_e87038b03834fb37013a486fa29c4a93d305da26ed77b80e200e44cf61226da5/f/UP0097-CUSA05553_00-SPEEDRUNNERS0000-A0103-V0100.pkg,655.2MB,No,0,5d3a34788cbaf247604e742fec8d4f91f141dd3f,CUSA05553_00,4
3,Birthdays the Beginning,0,Yes,1.01,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05559_00/2/f_5dab09323ed1e8eb1054460b58145f1b015b75cb0efba5370beaea6d1e1f702b/f/JP0036-CUSA05559_00-BDYJP00000000000-A0101-V0100.pkg,83.1MB,No,0,94ca28f8a28d55adbacbfcc4e1822b8e1819e150,CUSA05559_00,
3,SpeedRunners,0,No,1.03,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05560_00/5/f_0458d6ab4ab89ee6207d6b5ca87ec4c44f1be456583551a93064933785cb3307/f/EP0096-CUSA05560_00-SPEEDRUNNERS0000-A0103-V0100.pkg,655.2MB,No,0,82265624c2cb4a0906fb0b9548e3f309b6303e85,CUSA05560_00,4
3,Shu,0,No,1.01,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05562_00/2/f_68b965ebcc204c662a3c47ae25e3f0676da9e14fc24b0adb86231a356cc2fd7c/f/UP2680-CUSA05562_00-COATSINKSHUPS400-A0101-V0100.pkg,3.9GB,No,0,47b66259e13446c27efc3f26897c511ab82a546a,CUSA05562_00,
3,Inner Kung Fu Game,0,No,1.01,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05564_00/6/f_059f2b763e2541247832298e7d9542ffeff708b33f4c2325cc1ba4d92decfbfe/f/UP2595-CUSA05564_00-INKFGFULLGAMEPS4-A0101-V0100.pkg,71.6MB,No,0,4a2a7cecf82aeb42116e8dcbcd17189418f6d388,CUSA05564_00,
5,The Bug Butcher,0,No,1.02,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05565_00/3/f_eb4750fe39c3163f1e0d1a5976b05b69bdb40e9260ecad6e5a2a4771ed271996/f/UP0944-CUSA05565_00-SCEATSTBB0001020-A0102-V0100.pkg,770.6MB,No,0,00d712f5becf37184c63aad1003d869a0925e3c2,CUSA05565_00,
2,Party Golf,0,Yes,1.03,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05568_00/7/f_8d943d81e591ebe58d76158f1073ab7a9e3ecb62961d3b2fa66b50c18f5e8c7a/f/EP1246-CUSA05568_00-6664666366626661-A0103-V0100.pkg,867.8MB,No,0,df01dff9c85179315ce902496fcffba4caef2884,CUSA05568_00,
2,Shift Happens,0,Yes,1.01,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05570_00/1/f_726c0cc78154a386238fc2a36373b2e63266aad6e4cd9637d0369075d9596d2b/f/EP0900-CUSA05570_00-SHIFTHAPPENS0000-A0101-V0100.pkg,750.9MB,No,0,974a86ab50876a8bd715d62ea56bca466cd3dfca,CUSA05570_00,2
9,The Witcher 3: Wild Hunt  Game of the Year Edition,0,Yes,1.61,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05571_00/6/f_18e8cef403afe15db20b0d35ab6f154e2987e93d7252695e082687fb0d6b0bd8/f/EP4497-CUSA05571_00-00000000000GOTY1-A0161-V0100.pkg,128.8MB,No,0,9e2998ccf78c280d40635e234b60b830faf79dee,CUSA05571_00,
9,The Witcher 3: Wild Hunt  Game of the Year Edition,0,Yes,1.61,http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA05572_00/6/f_bdbacbc84e1ad335d2cdba563a5bb37cce7972c2b65c079abd76dc1d6682b194/f/EP4497-CUSA05572_00-00000000000GOTY2-A0161-V0100.pkg,128.8MB,No,0,dff897edb8cbff515ad3fe628a8be3ee618d07ab,CUSA05572_00,
